上市日期,代理發言人,住址,傳真機號碼,公司代號,公司名稱,公司簡稱,出表日期,外國企業註冊地國,實收資本額,已發行普通股數或TDR原股發行股數,成立日期,普通股每股面額,營利事業統一編號,特別股,產業別,發言人,發言人職稱,私募股數,簽證會計師1,簽證會計師2,簽證會計師事務所,網址,編制財務報表類型,總機電話,總經理,股票過戶機構,英文簡稱,英文通訊地址,董事長,過戶地址,過戶電話,電子郵件信箱
20140114,郭燈佳,中國福建省晉江市青陽蓮嶼工業區,8659585689208,1340,勝悅新材料有限公司,勝悅-KY,1150901,KY 開曼群島                                                    ,1529228550,152922855,20120614,新台幣                 10.0000元,37722768,0,03,陳圖炎,財務長,0,陳光慧,楊子陞,信永中和聯合會計師事務所,www.vnm.com.tw,1,8659582889862,莊輝煌,永豐金證券公司股務代理部,VICTORY,"Qingyang Lianyu Industrial AreaJinjiang, Fujian, China",莊國清,台北市中正區博愛路17號3樓,(02)2381-6288,peter.chen@sportspowersole.com
20181224,徐鈿朋,越南海防市陽京郡海城坊范文同路第9里程,(07)535-2368,1341,富林塑膠工業(開曼)控股(股)公司,富林-KY,1150901,KY 開曼群島                                                    ,528506340,52850634,20161130,新台幣                 10.0000元,82716171,0,03,許乃仁,協理,0,王騰葦,陳珍麗,勤業眾信聯合會計師事務所,http://www.fulinvn.com,1,(07)535-2366,王源林(暫代),中國信託商業銀行代理部,FULIN-KY,Km9 Pham Van Dong Hai Thanh Ward Duong Kinh DistrictHai Phong Viet Nam,王源林,台北市中正區重慶南路一段83號5樓,(02)6636-5566,acc@fulintw.com.tw
20201124,游憶敏,宜蘭縣冬山鄉德興四路6號,03-9903297,1342,八貫企業股份有限公司,八貫,1150901,－ ,780009020,78000902,19820617,新台幣                 10.0000元,12386676,0,20,李宏毅,副總經理,0,張志銘,黃建澤,安永聯合會計師事務所,http://www.cathayconsolidated.com,2,03-9109568,劉宗熹,富邦綜合證券(股)公司股務代理部,CCI Yilan,"No. 6, Dexing 4th Rd., Daxing Vil., Dongshan TownshipYilan County 269031, Taiwan (R.O.C.)",劉宗熹,台北市中正區許昌街17號11樓,(02)2361-1300,investor@cathay1342.com.tw
19670414,王健誠,台北市大安區敦化南路二段207號36樓,02-27367184,1402,遠東新世紀股份有限公司,遠東新,1150901,－ ,53528752270,5352875227,19540113,新台幣                 10.0000元,03522600,0,04,鄭澄宇,行政總部總經理,0,黃國寧,邵志明,勤業眾信聯合會計師事務所,www.fenc.com,1,02-27338000,"吳高山,鄭澄宇,范欽智,李源珍",亞東證券股份有限公司,FENC,"36F,Taipei Metro Tower No.207,Tun Hwa South Road,Sec.2Taipei,Taiwan,R.O.C.",徐旭東,新北市板橋區新站路16號13樓,02-7753-1699,csostaff@metro.feg.com.tw
19730831,何浩寧,臺北市中山區中山北路2段44號14、17樓,25072264,1409,新光合成纖維股份有限公司,新纖,1150901,－ ,16184092860,1618409286,19670425,新台幣                 10.0000元,07435515,0,04,許毓麟,協理,0,洪國田,施錦川,勤業眾信聯合會計師事務所,https://www.shinkong.com.tw/,1,25071259,歐金達,新光證券(股)公司股務代理部,SSFC,"14F., 17F., No. 44, Sec. 2, Zhongshan N. Rd., Zhongshan Dist., Taipei CityTAIPEI, TAIWAN, R.O.C.",吳東昇,台北市中正區重慶南路一段66之1號11樓,02-23118787,analysis@shinkong.com.tw
19731018,孟家立,桃園市蘆竹區南山路三段二三三號,02-25919227,1410,南洋染整股份有限公司,南染,1150901,－ ,620000000,62000000,19641222,新台幣                 10.0000元,35286207,0,04,張愛玉,發言人,0,余聖河,羅瑞芝,安侯建業聯合會計師事務所,www.nydf.com.tw,1,02-25940361,何承榮,中國信託商銀代理部,NYDF,"No.233, Sec. 3, Nanshan Rd.,Luzhu Dist., Taoyuan City 338, Taiwan",何  鈞,台北市100重慶南路一段83號5樓,02-66365566,nydyeing@ms19.hinet.net
19751223,林勝欽,台北市內湖區瑞光路607號7樓,8797-7888,1413,宏洲纖維工業股份有限公司,宏洲,1150901,－ ,1321124540,132112454,19680730,新台幣                 10.0000元,07220710,0,04,張恆嘉,董事,30000000,潘俊名,張淑瑩,安侯建業聯合會計師事務所,http://www.hungchou.com.tw/,2,2657-5859,蕭尚祐,福邦證券股份有限公司股務代理部,H.C.,"7F., No.607, Ruiguang Rd., Neihu Dist., Taipei City 114, Taiwan (R.O.C.)TAIPEI TAIWAN",詹正田,台北市忠孝西路一段6號6樓,02-23711658,wallace@hungchou.com.tw
19760202,郭彥良,台北市仁愛路四段376號13樓,(02)27060967,1414,東和紡織股份有限公司,東和,1150901,－ ,1980000000,198000000,19590911,新台幣                 10.0000元,73141105,0,04,張嘉亨,總經理,0,馬偉峻,謝東儒,勤業眾信聯合會計師事務所,www.tungho.com.tw,1,(02)27001840,張嘉亨,中國信託商業銀行代理部,TUNG HO,"13TH FLOOR NO376,SEC 4 JEN AI ROADTAIPEI,TAIWAN,R.O.C",蔡淑櫻,台北市重慶南路一段83號6樓,(02)66365566,admsect@tungho.com.tw
19760420,林黛芬,台北市大安區敦化南路2段97號28樓,02-27061881,1416,廣豐實業股份有限公司,廣豐,1150901,－ ,1853421680,185342168,19680628,新台幣                 10.0000元,43434316,0,20,陳素靜,會計經理,0,余正富,賴宗羲　,資誠聯合會計師事務所,www.kfic.com.tw,1,02-27048111,劉家丞,元大證券股份有限公司,KFIC,"28th Floor, No. 97, Section 2, Dunhua South Road, Da'an District, Taipei City(Taipei,Taiwan",賀錫敬,台北市大安區敦化南路2段67號B1,2586-5859,s.j.chern@kfic.com.tw
19761228,王壬輔,臺北市仁愛路四段25號7樓,27811045,1417,嘉裕股份有限公司,嘉裕,1150901,－ ,1899418400,189941840,19691212,新台幣                 10.0000元,11825825,0,04,陳冠伸,總經理,0,陳培德,許秀明,勤業眾信聯合會計師事務所,https://www.carnival.com.tw/index.php?lang=tw,1,27113171,陳冠伸,公司股務課,CARNIVAL,"7TH FL.,25 JEN AI ROAD.SEC.4TAIPEI,TAIWAN,R.O.C.",陳陞,新北市新店區中興路三段3號1樓,25156421,investor@carnival.com.tw
19770214,林壯燁,台北市新生南路1段56號9樓,(02)23962568,1418,東華龍股份有限公司,東華,1150901,－ ,568343090,56834309,19700302,新台幣                 10.0000元,11083148,0,04,江志恒,副總經理,10000000,吳欣亮,賴家裕,正風聯合會計師事務所,www.tonghwa.com.tw,1,(02)23967768,林壯燁,永豐金證券股務代理部,TongHwa,"9F., No.56, Sec. 1, Xinsheng S. Rd.,Taipei City 100, Taiwan (R.O.C.)",林壯儒,台北市博愛路17號3樓,(02)23816288,thsf@ms22.hinet.net
19770314,沈欣儀,台北市中山區中山北路二段44號15樓,(02)25072576,1419,新光紡織股份有限公司,新紡,1150901,－ ,3000412800,300041280,19550606,新台幣                 10.0000元,07435901,0,04,張淑娣,總經理,0,郭乃華,翁博仁,勤業眾信聯合會計師事務所,http://www.sktextile.com.tw,1,(02)25071258,張淑娣,台新證券股務代理部,SHINKO.TEXTILE,"15F., No. 44, Sec. 2, Zhongshan N. Rd.TAIPEI.TAIWAN.R.O.C",吳昕恩,台北市建國北路一段96號地下一樓,(02)25048125,marketing@sktextile.com.tw
19790402,楊遵五,台北市忠孝東路四段310號12樓,02-27521193,1423,利華羊毛工業股份有限公司,利華,1150901,－ ,996480000,99648000,19640723,新台幣                 10.0000元,11311608,0,04,洪志成,總經理,0,余倩如,王彥鈞,安永聯合會計師事務所,www.reward.com.tw,2,02-27811161,洪志成,中國信託商業銀行代理部,REWARD WOOL,"12th Floor, 310 Sec. 4, Chung Hsiao East RoadTaipei, 106 , Taiwan, R. O. C.",應柔爾,台北市重慶南路一段83號5樓,02-66365566,reward@reward.com.tw
19820726,羅淑敏,台中市東區復興路4段186號8樓,0436089988,1432,大魯閣實業股份有限公司,大魯閣,1150901,－ ,1080000000,108000000,19730718,新台幣                 10.0000元,04690983,0,37,許俊麒,榮譽副董事長,18000000,陳&#21843;東,王方瑜,資誠聯合會計師事務所,https://www.taroko.com.tw/,1,0436089988,王盈之,華南永昌綜合證券股份有限公司,TAROKO,"8F.,No.186, Sec 4, Fuxing Rd., East Dist.,Taichung, Taiwan, R.O.C.",林曼麗,台北市民生東路四段54號4樓,02-27186425,will.chen@taroko.com
19851224,鄭宏寧,雲林縣斗六市榴中里石榴路317號,2713-1329,1434,福懋興業股份有限公司,福懋,1150901,－ ,16846646370,1684664637,19730419,新台幣                 10.0000元,14001199,0,04,李敏章,總經理,0,阮呂曼玉,林雅慧,資誠聯合會計師事務所,https://www.ftc.com.tw,1,(05)5573966,李敏章,本公司股務科,F.T.C,"2F., No.388, Sec.6, Nanjing East Rd.Neihu Dist. Taipei City 114030",王文淵,台北市內湖區南京東路六段380號10樓,2718-9898,t1000@ftc.com.tw
19871228,陸榮木,新北市中和區景平路666號2樓,(02)22457595,1435,中福國際(股)公司,中福,1150901,－ ,1397800800,139780080,19710115,新台幣                 10.0000元,03101946,0,20,陳建,董事長,0,張進德,朱淑梅,冠恆&#32852;合會計師事務所,www.chungfutex.com.tw,2,(02)82422881,陸榮木,宏遠證券(股)公司股務代理部,C.F.CORP.,"2FL., No. 666, JING PING RD.,ZHONGHE DIST,NEWTAIPEI CITY, R.O.C.",陳建,台北市信義路4段236號3樓,(02)2326-8818,ir@chungfutex.com.tw
19880411,黃雅敏,高雄市鳳山區文龍路85號11樓,(07)777-7398,1436,華友聯開發股份有限公司,華友聯,1150901,－ ,1941517950,194151795,19670131,新台幣                 10.0000元,07510318,0,14,吳家德,執行副總經理,0,陳秀雯,王兆群,勤業眾信聯合會計師事務所,www.huakai.com.tw,1,(07)780-1381,陸炤廷,群益金鼎證券(股)股務代理部,HUA YU LIEN,"11F., No. 85,Wenlong Rd.,Fengshan Dist.,Kaohsiung City, Taiwan (R.O.C.)",陸炤廷,台北市大安區敦化南路二段97號B2,(02)2702-3999,steven@huakai.com.tw
19881110,曾瑞澤,台北市大安區忠孝東路4段320號9樓,(02)2776-5073,1437,勤益投資控股股份有限公司,勤益控,1150901,－ ,2018712840,201871284,19610223,新台幣                 10.0000元,35535607,0,20,馮于珍,會計部協理,0,吳佳翰,王勇勝,安侯建業聯合會計師事務所,http://www.gtm.com.tw,1,(02)2741-5000,顧立楷,中國信託商業銀行代理部,GTM,"9F,320 Zhong Xiao  E. Rd. Sec.4,Taipei, Taiwan 10694Taipei Taiwan R.O.C",顧立楷,10008台北市中正區重慶南路一段83號5樓,(02)6636-5566,gtm@gtm.com.tw
19881215,莊峻宇,高雄市苓雅區中正二路175號16樓之3,(07)2256099,1438,三地開發地產股份有限公司,三地開發,1150901,－ ,1112057590,111205759,19551011,新台幣                 10.0000元,03561011,0,14,鍾育霖,董事長,20000000,高鈺倫,陳永祥,安侯建業聯合會計師事務所,http://www.sandirealestate.com.tw/,2,(07)2259599,莊峻宇,中國信託商業銀行代理部,SanDi,"16F.-3, No. 175, Zhongzheng 2nd Rd.,Lingya Dist., Kaohsiung City 802",鍾育霖,台北市中正區重慶南路一段83號5樓,(02)6636-5566,yufoongb@ms37.hinet.net
19890522,尚未派任,臺北市南港區經貿一路170號11樓,(02)27531999,1439,雋揚國際股份有限公司,雋揚,1150901,－ ,920000000,92000000,19641001,新台幣                 10.0000元,11113403,0,14,葉品卉,財務會計部經理,0,梁益彰,陳&#21843;東,資誠聯合會計師事務所,https://www.ascentglobal.com.tw/,1,(02)27566777,侯嘉騏,福邦證券股份有限公司股務代理部,ASCENT,"11F., No. 170, Jingmao 1st Rd., Nangang Dist.,Taipei 115018, Taiwan (R.O.C.)",侯嘉騏,台北市中正區忠孝西路一段6號6樓,(02)2371-1658,ir@ascentglobal.com.tw
19891003,林祺傑、吳若蘭,臺南市東區裕農路511號,(06)2361156,1440,臺南紡織股份有限公司,南紡,1150901,－ ,16568158570,1656815857,19550321,新台幣                 10.0000元,68919301,0,04,蘇冠銘,總經理室協理,0,田中玉,徐惠榆,資誠聯合會計師事務所,https://www.tainanspin.com.tw/,1,(06)2376161,江俊謀,統一綜合證券(股)公司股務代理部,TAINAN SPINNING,"No. 511, Yunong Rd. , East Dist. ,Tainan City, Taiwan (R. O. C.)",侯博明,台北市松山區東興路8號地下一樓,(02)2746-3797,general@tainanspin.com.tw
19891027,黃永昌,台北市松山區南京東路三段346號3樓,(02)27718186,1441,大東紡織股份有限公司,大東,1150901,－ ,617443870,61744387,19580315,新台幣                 10.0000元,51037304,0,04,陳建州,總經理,24118377,胡智華,林永智,資誠聯合會計師事務所,www.tahtong.com.tw,1,(02)27522244,陳建州,群益金鼎證券(股)公司股務代理部,TAH TONG,"No. 346, 3/F, Sec. 3, Nanking E. Rd.,Taipei,Taiwan 105TAIPEI,TAIWAN R.O.C.",陳修忠,106台北市大安區敦化南路二段97號B2,(02)27023999,spokesperson@tahtong.com.tw
19891116,"黃慧勤,許莉蓁",新北市新莊區中華路三段218號8樓,82925561,1442,名軒開發股份有限公司,名軒,1150901,－ ,3662113580,366211358,19740718,新台幣                 10.0000元,04615057,0,14,吳勝利,總經理,0,項文婷,盧聯生,惠眾聯合會計師事務所,https://www.advancetek.com.tw,1,82922288,吳勝利,台新證券股務代理部,ADVANCETEK,"8F., No. 218, Sec. 3, Zhonghua Rd.Xinzhuang Dist., New Taipei City, Taiwan",吳泓瑩,北市建國北路一段96號地下一樓,25048125,servicemail@advancetek.com.tw
19900421,王建中,台北市大同區西寧北路70號6樓,(02)25587492,1443,立益物流開發股份有限公司,立益物流,1150901,－ ,1353430110,135343011,19721125,新台幣                 10.0000元,04287483,0,20,蘇東榮,董事長,0,邱繼盛,王戊昌,國富浩華聯合會計師事務所,www.lily.com.tw,1,(02)25557680,蘇慶源,台新證券股份有限公司股務代理部,LILYTEXTILE,"6TH FLOOR 70,HSI NING NORTH ROAD.TAIPEI,TAIWAN,R.O.C",蘇東榮,台北市中山區建國北路一段96號地下一樓,(02)25048125,lily161@ms31.hinet.net
19900808,施吉禹,104台北市松江路162號11樓,(02)2100-1352,1444,力麗企業股份有限公司,力麗,1150901,－ ,9955950590,995595059,19790115,新台幣                 10.0000元,07663290,0,04,陳漢卿,總經理,0,黃毅民,洪國田,勤業眾信聯合會計師事務所,https://www.lealeagroup.com.tw/,1,(02)2100-2888,陳漢卿,台新綜合證券  股務代理部,LEALEA,"11F,NO.162,SUNG CHIANG RD.,TAIPEI,TAIWAN,R.O.C",郭紹儀,台北市建國北路一段96號地下一樓,(02)25048125,srd0e8@lipeng.com.tw
19910205,婁子開,台北市西寧北路62-5號7樓,02-25521969,1445,大宇紡織股份有限公司,大宇,1150901,－ ,1306660340,130666034,19690912,新台幣                 10.0000元,07015014,0,04,林玉津,公司治理主管,0,黃靖雅,劉榮進,安永聯合會計師事務所,www.universal-tex.com,1,2552-3977,楊任凱,群益金鼎證券(股)公司股務代理部,UNIVERSAL,7/F 62-5 SINING N. ROADTAIPEI TAIWAN R.O.C.,陳曜銘,(10601) 台北市大安區敦化南路二段97號B2,27023999,Lyc@universal-tex.com
19911015,陳永祿,台南市永康區中山南路473號,06-2332133,1446,宏和精密紡織股份有限公司,宏和,1150901,－ ,1377095130,137709513,19780609,新台幣                 10.0000元,73641170,0,04,張滄祐,經理,0,胡子仁,姚世傑,安永聯合會計師事務所,www.hongho.com.tw,1,06-2333133,何天明,元大證券股份有限公司,HONG HO,"No.473, Zhongshan S. Rd.,Yongkang Dist., Tainan City , Taiwan",黃大功,台北市大安區敦化南路2段67號B1,02-25865859,u1081@hongho.com.tw
19920128,蘇彥銘,104台北市松江路162號6樓,(02)2100-2688,1447,力鵬企業股份有限公司,力鵬,1150901,－ ,9100712420,910071242,19750820,新台幣                 10.0000元,33955322,0,04,陳漢卿,總經理,0,黃毅民,洪國田,勤業眾信聯合會計師事務所,http://www.lipeng.com.tw,1,(02)2100-2888,童敏雄,台新證券股務代理部,LP,"6F,NO.162 SUNG CHIANG RD;TAIPEI,TAIWAN,R.O.C",郭紹儀,104台北市建國北路一段96號地下一樓,(02)2504-8125,lynn@lealea.com.tw
19920506,黃崇海,台南市新市區三舍里復興路533號,(06)7029965,1449,佳和實業股份有限公司,佳和,1150901,－ ,1271145720,127114572,19721212,新台幣                 10.0000元,72055019,0,04,翁瑋駿,協理,0,蘇彥達,許振隆,安侯建業會計師事務所,www.chgtex.com,1,(06)7029961,翁偉翔,群益金鼎證券股份有限公司,CHIA HER,"No.207, San Sheh Tsun, Hsin Shih HsiangTainan Hsien, Taiwan,R.O.C",翁偉翔,台北市大安區敦化南路二段97號B2,(02)27023999,u110507@chgtex.com
19921221,周泰源,台北市內湖區內湖路一段306號13樓,(02)26568899,1451,年興紡織股份有限公司,年興,1150901,－ ,1980000000,198000000,19861013,新台幣                 10.0000元,22266307,0,04,蔡樹軒,總經理,0,林淑婉,辛宥呈,勤業眾信聯合會計師事務所,https://www.nhjeans.com/,1,(02)26568888,蔡樹軒,群益金鼎證券股份有限公司,NIEN HSING,"13F., No. 306, Sec. 1, Neihu Rd., Neihu Dist., Taipei City 114, TaiwanTaipei City 114, Taiwan (R.O.C.)",陳威翰,台北市敦化南路二段97號B2,(02)27023999,nienhsing@nhjeans.com
19921228,張筱玉,台北市塔城街66號6樓,02-25523610,1452,宏益纖維工業股份有限公司,宏益,1150901,－ ,1326414000,132641400,19680823,新台幣                 10.0000元,43121481,0,04,王慶榮,總經理,0,柯俊輝,張鈞鈞,立本台灣聯合會計師事務所,http://www.hongyilon.com.tw,1,02-25521191,王慶榮,康和綜合證券股份有限公司,HONG YI,"6F, No. 66, Ta-cheng St.Taipei, Taiwan, R.O.C",施淑賢,台北市信義區基隆路一段176號B1,02-87871118,hongyi@hongyilon.com.tw
19930419,余明德,台北市大安區敦化南路二段71號6樓,27061166,1453,大將開發股份有限公司,大將,1150901,－ ,1132430480,113243048,19780415,新台幣                 10.0000元,07617901,0,14,葉義雄,董事長,0,楊靜婷,莊文源,勤業眾信聯合會計師事務所,www.tajiang.com.tw,1,27069999,林靜怡,元大證券股份有限公司,TA  JIANG,"6F,NO.71.SEC2 TUNG HWA SOUTH ROAD TAIPEI,TAIWANTAIPEI ,TAIWAN,ROC",葉義雄,台北市大安區敦化南路二段67號地下一樓,27175566,md.yu@tajiang.com.tw
19930507,游婉嬅,台北市西寧北路70-1號8樓,02-25500501,1454,台灣富綢纖維股份有限公司,台富,1150901,－ ,1298338480,129833848,19730601,新台幣                 10.0000元,04301794,0,04,華淑玲,協理,0,王攀發,曾建銘,勤業眾信聯合會計師事務所,http://www.ttfco.com,1,02-25568282,莊燿銘,富邦證券股份有限公司,TTF,8F.70-1 HSI-NING NORTH ROADTAIPEI TAIWAN,莊燿銘,台北市中正區許昌街17號11樓,02-23611300,iris@ttfco.com
19931007,郭世誠 顏仲梓,台北市西寧北路七十號二樓,02-25503740,1455,集盛實業股份有限公司,集盛,1150901,－ ,5316883800,531688380,19690818,新台幣                 10.0000元,43295237,0,04,蘇百煌,董事長,0,陳桂美,林志隆,國富浩華聯合會計師事務所,www.zigsheng.com,1,02-25557151,葉必祿,群益金鼎證券(股)公司股務代理部,ZIG SHENG,"2ND FL 70 SHI-NING N RD.TAIPEI,TAIWAN, R.O.C.",蘇百煌,台北市敦化南路二段97號地下二樓,02-27023999,jason_kuo@zigsheng.com
